PERFORMANCE,DESCRICAO,SCENARIO,MARKET-TYPE,MBTI,E-I,S-N,T-F,J-P,SEED,TOTAL-DEMAND,CYCLES-TO-RETURN,MAX-VISITS-TO-AGENT,MIN-DISTANCE-TO-EXCLUDE
1568,PROF15 - S+RANDOM,LOW,Supply>Demand,RSRR,R,S,R,R,2028,4688,75,3,10
1570,PROF17 - T+RANDOM,LOW,Supply>Demand,RRTR,R,R,T,R,2028,4688,75,3,10
1567,PROF1 - E+RANDOM,LOW,Supply>Demand,ERRR,E,R,R,R,2028,4688,75,3,10
1570,PROF14 - INF+RANDOM,LOW,Supply>Demand,INFR,I,N,F,R,2027,4688,75,3,10
1570,PROF19 - J+RANDOM,LOW,Supply>Demand,RRRJ,R,R,R,J,2028,4688,75,3,10
1570,PROF18 - F+RANDOM,LOW,Supply>Demand,RRFR,R,R,F,R,2028,4688,75,3,10
1570,PROF7 - ENF+RANDOM,LOW,Supply>Demand,ENFR,E,N,F,R,2028,4688,75,3,10
1570,PROF9 - IS+RANDOM,LOW,Supply>Demand,ISRR,I,S,R,R,2028,4688,75,3,10
1570,PROF16 - N+RANDOM,LOW,Supply>Demand,RNRR,R,N,R,R,2028,4688,75,3,10
1570,PROF4 - EST+RANDOM,LOW,Supply>Demand,ESTR,E,S,T,R,2028,4688,75,3,10
1570,PROF6 - ENT+RANDOM,LOW,Supply>Demand,ENTR,E,N,T,R,2028,4688,75,3,10
1570,PROF2 - ES+RANDOM,LOW,Supply>Demand,ESRR,E,S,R,R,2028,4688,75,3,10
1570,PROF11 - IST+RANDOM,LOW,Supply>Demand,ISTR,I,S,T,R,2028,4688,75,3,10
1570,PROF5 - ESF+RANDOM,LOW,Supply>Demand,ESFR,E,S,F,R,2028,4688,75,3,10
1570,PROF15 - RANDOM,LOW,Supply>Demand,RRRR,R,R,R,R,2027,4688,75,3,10
1570,PROF12 - ISF+RANDOM,LOW,Supply>Demand,ISFR,I,S,F,R,2028,4688,75,3,10
1570,PROF8 - I+RANDOM,LOW,Supply>Demand,IRRR,I,R,R,R,2029,4688,75,3,10
1570,PROF14 - INF+RANDOM,LOW,Supply>Demand,INFR,I,N,F,R,2028,4688,75,3,10
1570,PROF13 - INT+RANDOM,LOW,Supply>Demand,INTR,I,N,T,R,2028,4688,75,3,10
1570,PROF10 - IN+RANDOM,LOW,Supply>Demand,INRR,I,N,R,R,2028,4688,75,3,10
1570,PROF1 - E+RANDOM,LOW,Supply>Demand,ERRR,E,R,R,R,2029,4688,75,3,10
1570,PROF3 - EN+RANDOM,LOW,Supply>Demand,ENRR,E,N,R,R,2028,4688,75,3,10
1570,PROF16 - N+RANDOM,LOW,Supply>Demand,RNRR,R,N,R,R,2029,4688,75,3,10
1570,PROF17 - T+RANDOM,LOW,Supply>Demand,RRTR,R,R,T,R,2029,4688,75,3,10
1570,PROF20 - P+RANDOM,LOW,Supply>Demand,RRRP,R,R,R,P,2028,4688,75,3,10
1570,PROF18 - F+RANDOM,LOW,Supply>Demand,RRFR,R,R,F,R,2029,4688,75,3,10
1570,PROF19 - J+RANDOM,LOW,Supply>Demand,RRRJ,R,R,R,J,2029,4688,75,3,10
1570,PROF15 - S+RANDOM,LOW,Supply>Demand,RSRR,R,S,R,R,2029,4688,75,3,10
1570,PROF4 - EST+RANDOM,LOW,Supply>Demand,ESTR,E,S,T,R,2029,4688,75,3,10
1570,PROF5 - ESF+RANDOM,LOW,Supply>Demand,ESFR,E,S,F,R,2029,4688,75,3,10
1570,PROF6 - ENT+RANDOM,LOW,Supply>Demand,ENTR,E,N,T,R,2029,4688,75,3,10
1570,PROF11 - IST+RANDOM,LOW,Supply>Demand,ISTR,I,S,T,R,2029,4688,75,3,10
1570,PROF20 - P+RANDOM,LOW,Supply>Demand,RRRP,R,R,R,P,2029,4688,75,3,10
1570,PROF15 - RANDOM,LOW,Supply>Demand,RRRR,R,R,R,R,2028,4688,75,3,10
1570,PROF9 - IS+RANDOM,LOW,Supply>Demand,ISRR,I,S,R,R,2029,4688,75,3,10
1570,PROF7 - ENF+RANDOM,LOW,Supply>Demand,ENFR,E,N,F,R,2029,4688,75,3,10
1570,PROF12 - ISF+RANDOM,LOW,Supply>Demand,ISFR,I,S,F,R,2029,4688,75,3,10
1570,PROF13 - INT+RANDOM,LOW,Supply>Demand,INTR,I,N,T,R,2029,4688,75,3,10
1570,PROF2 - ES+RANDOM,LOW,Supply>Demand,ESRR,E,S,R,R,2029,4688,75,3,10
1570,PROF10 - IN+RANDOM,LOW,Supply>Demand,INRR,I,N,R,R,2029,4688,75,3,10
1570,PROF15 - RANDOM,LOW,Supply>Demand,RRRR,R,R,R,R,2029,4688,75,3,10
1570,PROF3 - EN+RANDOM,LOW,Supply>Demand,ENRR,E,N,R,R,2029,4688,75,3,10
1570,PROF14 - INF+RANDOM,LOW,Supply>Demand,INFR,I,N,F,R,2029,4688,75,3,10
1570,PROF8 - I+RANDOM,LOW,Supply>Demand,IRRR,I,R,R,R,2030,4688,75,3,10
1570,PROF17 - T+RANDOM,LOW,Supply>Demand,RRTR,R,R,T,R,2030,4688,75,3,10
1570,PROF15 - S+RANDOM,LOW,Supply>Demand,RSRR,R,S,R,R,2030,4688,75,3,10
1570,PROF1 - E+RANDOM,LOW,Supply>Demand,ERRR,E,R,R,R,2030,4688,75,3,10
1570,PROF16 - N+RANDOM,LOW,Supply>Demand,RNRR,R,N,R,R,2030,4688,75,3,10
1570,PROF19 - J+RANDOM,LOW,Supply>Demand,RRRJ,R,R,R,J,2030,4688,75,3,10
1570,PROF18 - F+RANDOM,LOW,Supply>Demand,RRFR,R,R,F,R,2030,4688,75,3,10
1570,PROF4 - EST+RANDOM,LOW,Supply>Demand,ESTR,E,S,T,R,2030,4688,75,3,10
1570,PROF6 - ENT+RANDOM,LOW,Supply>Demand,ENTR,E,N,T,R,2030,4688,75,3,10
1570,PROF5 - ESF+RANDOM,LOW,Supply>Demand,ESFR,E,S,F,R,2030,4688,75,3,10
1570,PROF11 - IST+RANDOM,LOW,Supply>Demand,ISTR,I,S,T,R,2030,4688,75,3,10
1570,PROF20 - P+RANDOM,LOW,Supply>Demand,RRRP,R,R,R,P,2030,4688,75,3,10
1570,PROF7 - ENF+RANDOM,LOW,Supply>Demand,ENFR,E,N,F,R,2030,4688,75,3,10
1570,PROF13 - INT+RANDOM,LOW,Supply>Demand,INTR,I,N,T,R,2030,4688,75,3,10
1570,PROF2 - ES+RANDOM,LOW,Supply>Demand,ESRR,E,S,R,R,2030,4688,75,3,10
1570,PROF12 - ISF+RANDOM,LOW,Supply>Demand,ISFR,I,S,F,R,2030,4688,75,3,10
1570,PROF3 - EN+RANDOM,LOW,Supply>Demand,ENRR,E,N,R,R,2030,4688,75,3,10
1570,PROF14 - INF+RANDOM,LOW,Supply>Demand,INFR,I,N,F,R,2030,4688,75,3,10
1570,PROF10 - IN+RANDOM,LOW,Supply>Demand,INRR,I,N,R,R,2030,4688,75,3,10
1570,PROF9 - IS+RANDOM,LOW,Supply>Demand,ISRR,I,S,R,R,2030,4688,75,3,10
1570,PROF15 - RANDOM,LOW,Supply>Demand,RRRR,R,R,R,R,2030,4688,75,3,10
1570,PROF15 - RANDOM,LOW,Supply>Demand,RRRR,R,R,R,R,2000,4688,75,3,10
1570,PROF18 - F+RANDOM,LOW,Supply>Demand,RRFR,R,R,F,R,2001,4688,75,3,10
1569,PROF15 - S+RANDOM,LOW,Supply>Demand,RSRR,R,S,R,R,2001,4688,75,3,10
1570,PROF8 - I+RANDOM,LOW,Supply>Demand,IRRR,I,R,R,R,2001,4688,75,3,10
1569,PROF1 - E+RANDOM,LOW,Supply>Demand,ERRR,E,R,R,R,2001,4688,75,3,10
1570,PROF19 - J+RANDOM,LOW,Supply>Demand,RRRJ,R,R,R,J,2000,4688,75,3,10
1570,PROF16 - N+RANDOM,LOW,Supply>Demand,RNRR,R,N,R,R,2001,4688,75,3,10
1570,PROF17 - T+RANDOM,LOW,Supply>Demand,RRTR,R,R,T,R,2001,4688,75,3,10
1570,PROF15 - S+RANDOM,LOW,Supply>Demand,RSRR,R,S,R,R,2000,4688,75,3,10
1570,PROF19 - J+RANDOM,LOW,Supply>Demand,RRRJ,R,R,R,J,2001,4688,75,3,10
1570,PROF2 - ES+RANDOM,LOW,Supply>Demand,ESRR,E,S,R,R,2001,4688,75,3,10
1570,PROF18 - F+RANDOM,LOW,Supply>Demand,RRFR,R,R,F,R,2000,4688,75,3,10
1554,PROF6 - ENT+RANDOM,LOW,Supply>Demand,ENTR,E,N,T,R,2000,4688,75,3,10
1570,PROF3 - EN+RANDOM,LOW,Supply>Demand,ENRR,E,N,R,R,2000,4688,75,3,10
1570,PROF20 - P+RANDOM,LOW,Supply>Demand,RRRP,R,R,R,P,2000,4688,75,3,10
1566,PROF9 - IS+RANDOM,LOW,Supply>Demand,ISRR,I,S,R,R,2000,4688,75,3,10
1570,PROF7 - ENF+RANDOM,LOW,Supply>Demand,ENFR,E,N,F,R,2000,4688,75,3,10
1565,PROF11 - IST+RANDOM,LOW,Supply>Demand,ISTR,I,S,T,R,2000,4688,75,3,10
1570,PROF20 - P+RANDOM,LOW,Supply>Demand,RRRP,R,R,R,P,2001,4688,75,3,10
1570,PROF1 - E+RANDOM,LOW,Supply>Demand,ERRR,E,R,R,R,2000,4688,75,3,10
1570,PROF16 - N+RANDOM,LOW,Supply>Demand,RNRR,R,N,R,R,2000,4688,75,3,10
1561,PROF4 - EST+RANDOM,LOW,Supply>Demand,ESTR,E,S,T,R,2000,4688,75,3,10
1570,PROF17 - T+RANDOM,LOW,Supply>Demand,RRTR,R,R,T,R,2000,4688,75,3,10
1570,PROF10 - IN+RANDOM,LOW,Supply>Demand,INRR,I,N,R,R,2000,4688,75,3,10
1570,PROF2 - ES+RANDOM,LOW,Supply>Demand,ESRR,E,S,R,R,2000,4688,75,3,10
1570,PROF12 - ISF+RANDOM,LOW,Supply>Demand,ISFR,I,S,F,R,2000,4688,75,3,10
1570,PROF5 - ESF+RANDOM,LOW,Supply>Demand,ESFR,E,S,F,R,2000,4688,75,3,10
1570,PROF14 - INF+RANDOM,LOW,Supply>Demand,INFR,I,N,F,R,2000,4688,75,3,10
1570,PROF3 - EN+RANDOM,LOW,Supply>Demand,ENRR,E,N,R,R,2001,4688,75,3,10
1570,PROF9 - IS+RANDOM,LOW,Supply>Demand,ISRR,I,S,R,R,2001,4688,75,3,10
1570,PROF8 - I+RANDOM,LOW,Supply>Demand,IRRR,I,R,R,R,2000,4688,75,3,10
1570,PROF11 - IST+RANDOM,LOW,Supply>Demand,ISTR,I,S,T,R,2001,4688,75,3,10
1570,PROF4 - EST+RANDOM,LOW,Supply>Demand,ESTR,E,S,T,R,2001,4688,75,3,10
1570,PROF6 - ENT+RANDOM,LOW,Supply>Demand,ENTR,E,N,T,R,2001,4688,75,3,10
1569,PROF5 - ESF+RANDOM,LOW,Supply>Demand,ESFR,E,S,F,R,2001,4688,75,3,10
1567,PROF14 - INF+RANDOM,LOW,Supply>Demand,INFR,I,N,F,R,2001,4688,75,3,10
1564,PROF13 - INT+RANDOM,LOW,Supply>Demand,INTR,I,N,T,R,2000,4688,75,3,10
1566,PROF13 - INT+RANDOM,LOW,Supply>Demand,INTR,I,N,T,R,2001,4688,75,3,10
1570,PROF12 - ISF+RANDOM,LOW,Supply>Demand,ISFR,I,S,F,R,2001,4688,75,3,10
1570,PROF7 - ENF+RANDOM,LOW,Supply>Demand,ENFR,E,N,F,R,2001,4688,75,3,10
1570,PROF19 - J+RANDOM,LOW,Supply>Demand,RRRJ,R,R,R,J,2002,4688,75,3,10
1570,PROF10 - IN+RANDOM,LOW,Supply>Demand,INRR,I,N,R,R,2001,4688,75,3,10
1570,PROF6 - ENT+RANDOM,LOW,Supply>Demand,ENTR,E,N,T,R,2002,4688,75,3,10
1570,PROF12 - ISF+RANDOM,LOW,Supply>Demand,ISFR,I,S,F,R,2002,4688,75,3,10
1570,PROF4 - EST+RANDOM,LOW,Supply>Demand,ESTR,E,S,T,R,2002,4688,75,3,10
1570,PROF5 - ESF+RANDOM,LOW,Supply>Demand,ESFR,E,S,F,R,2002,4688,75,3,10
1570,PROF15 - RANDOM,LOW,Supply>Demand,RRRR,R,R,R,R,2001,4688,75,3,10
1570,PROF13 - INT+RANDOM,LOW,Supply>Demand,INTR,I,N,T,R,2002,4688,75,3,10
1570,PROF11 - IST+RANDOM,LOW,Supply>Demand,ISTR,I,S,T,R,2002,4688,75,3,10
1570,PROF7 - ENF+RANDOM,LOW,Supply>Demand,ENFR,E,N,F,R,2002,4688,75,3,10
1570,PROF8 - I+RANDOM,LOW,Supply>Demand,IRRR,I,R,R,R,2002,4688,75,3,10
1570,PROF14 - INF+RANDOM,LOW,Supply>Demand,INFR,I,N,F,R,2002,4688,75,3,10
1570,PROF1 - E+RANDOM,LOW,Supply>Demand,ERRR,E,R,R,R,2002,4688,75,3,10
1570,PROF9 - IS+RANDOM,LOW,Supply>Demand,ISRR,I,S,R,R,2002,4688,75,3,10
1570,PROF16 - N+RANDOM,LOW,Supply>Demand,RNRR,R,N,R,R,2002,4688,75,3,10
1570,PROF15 - S+RANDOM,LOW,Supply>Demand,RSRR,R,S,R,R,2002,4688,75,3,10
1570,PROF18 - F+RANDOM,LOW,Supply>Demand,RRFR,R,R,F,R,2002,4688,75,3,10
1562,PROF3 - EN+RANDOM,LOW,Supply>Demand,ENRR,E,N,R,R,2002,4688,75,3,10
1570,PROF17 - T+RANDOM,LOW,Supply>Demand,RRTR,R,R,T,R,2002,4688,75,3,10
1563,PROF2 - ES+RANDOM,LOW,Supply>Demand,ESRR,E,S,R,R,2002,4688,75,3,10
1570,PROF15 - RANDOM,LOW,Supply>Demand,RRRR,R,R,R,R,2002,4688,75,3,10
1570,PROF20 - P+RANDOM,LOW,Supply>Demand,RRRP,R,R,R,P,2002,4688,75,3,10
1570,PROF1 - E+RANDOM,LOW,Supply>Demand,ERRR,E,R,R,R,2003,4688,75,3,10
1570,PROF8 - I+RANDOM,LOW,Supply>Demand,IRRR,I,R,R,R,2003,4688,75,3,10
1570,PROF16 - N+RANDOM,LOW,Supply>Demand,RNRR,R,N,R,R,2003,4688,75,3,10
1570,PROF17 - T+RANDOM,LOW,Supply>Demand,RRTR,R,R,T,R,2003,4688,75,3,10
1570,PROF15 - S+RANDOM,LOW,Supply>Demand,RSRR,R,S,R,R,2003,4688,75,3,10
1570,PROF19 - J+RANDOM,LOW,Supply>Demand,RRRJ,R,R,R,J,2003,4688,75,3,10
1564,PROF10 - IN+RANDOM,LOW,Supply>Demand,INRR,I,N,R,R,2002,4688,75,3,10
1570,PROF18 - F+RANDOM,LOW,Supply>Demand,RRFR,R,R,F,R,2003,4688,75,3,10
1570,PROF4 - EST+RANDOM,LOW,Supply>Demand,ESTR,E,S,T,R,2003,4688,75,3,10
1570,PROF5 - ESF+RANDOM,LOW,Supply>Demand,ESFR,E,S,F,R,2003,4688,75,3,10
1570,PROF6 - ENT+RANDOM,LOW,Supply>Demand,ENTR,E,N,T,R,2003,4688,75,3,10
1570,PROF11 - IST+RANDOM,LOW,Supply>Demand,ISTR,I,S,T,R,2003,4688,75,3,10
1570,PROF15 - RANDOM,LOW,Supply>Demand,RRRR,R,R,R,R,2003,4688,75,3,10
1570,PROF16 - N+RANDOM,LOW,Supply>Demand,RNRR,R,N,R,R,2004,4688,75,3,10
1570,PROF7 - ENF+RANDOM,LOW,Supply>Demand,ENFR,E,N,F,R,2003,4688,75,3,10
1570,PROF12 - ISF+RANDOM,LOW,Supply>Demand,ISFR,I,S,F,R,2003,4688,75,3,10
1570,PROF20 - P+RANDOM,LOW,Supply>Demand,RRRP,R,R,R,P,2003,4688,75,3,10
1570,PROF13 - INT+RANDOM,LOW,Supply>Demand,INTR,I,N,T,R,2003,4688,75,3,10
1569,PROF14 - INF+RANDOM,LOW,Supply>Demand,INFR,I,N,F,R,2003,4688,75,3,10
1570,PROF15 - S+RANDOM,LOW,Supply>Demand,RSRR,R,S,R,R,2004,4688,75,3,10
1570,PROF19 - J+RANDOM,LOW,Supply>Demand,RRRJ,R,R,R,J,2004,4688,75,3,10
1570,PROF17 - T+RANDOM,LOW,Supply>Demand,RRTR,R,R,T,R,2004,4688,75,3,10
1570,PROF18 - F+RANDOM,LOW,Supply>Demand,RRFR,R,R,F,R,2004,4688,75,3,10
1570,PROF1 - E+RANDOM,LOW,Supply>Demand,ERRR,E,R,R,R,2004,4688,75,3,10
1570,PROF2 - ES+RANDOM,LOW,Supply>Demand,ESRR,E,S,R,R,2004,4688,75,3,10
1570,PROF2 - ES+RANDOM,LOW,Supply>Demand,ESRR,E,S,R,R,2003,4688,75,3,10
1570,PROF3 - EN+RANDOM,LOW,Supply>Demand,ENRR,E,N,R,R,2003,4688,75,3,10
1569,PROF3 - EN+RANDOM,LOW,Supply>Demand,ENRR,E,N,R,R,2004,4688,75,3,10
1570,PROF10 - IN+RANDOM,LOW,Supply>Demand,INRR,I,N,R,R,2004,4688,75,3,10
1570,PROF8 - I+RANDOM,LOW,Supply>Demand,IRRR,I,R,R,R,2004,4688,75,3,10
1567,PROF10 - IN+RANDOM,LOW,Supply>Demand,INRR,I,N,R,R,2003,4688,75,3,10
1570,PROF9 - IS+RANDOM,LOW,Supply>Demand,ISRR,I,S,R,R,2004,4688,75,3,10
1570,PROF9 - IS+RANDOM,LOW,Supply>Demand,ISRR,I,S,R,R,2003,4688,75,3,10
1570,PROF20 - P+RANDOM,LOW,Supply>Demand,RRRP,R,R,R,P,2004,4688,75,3,10
1570,PROF4 - EST+RANDOM,LOW,Supply>Demand,ESTR,E,S,T,R,2004,4688,75,3,10
1570,PROF5 - ESF+RANDOM,LOW,Supply>Demand,ESFR,E,S,F,R,2004,4688,75,3,10
1570,PROF11 - IST+RANDOM,LOW,Supply>Demand,ISTR,I,S,T,R,2004,4688,75,3,10
1570,PROF6 - ENT+RANDOM,LOW,Supply>Demand,ENTR,E,N,T,R,2004,4688,75,3,10
1570,PROF7 - ENF+RANDOM,LOW,Supply>Demand,ENFR,E,N,F,R,2004,4688,75,3,10
1568,PROF19 - J+RANDOM,LOW,Supply>Demand,RRRJ,R,R,R,J,2005,4688,75,3,10
1570,PROF12 - ISF+RANDOM,LOW,Supply>Demand,ISFR,I,S,F,R,2004,4688,75,3,10
1570,PROF13 - INT+RANDOM,LOW,Supply>Demand,INTR,I,N,T,R,2004,4688,75,3,10
1570,PROF15 - RANDOM,LOW,Supply>Demand,RRRR,R,R,R,R,2004,4688,75,3,10
1570,PROF15 - S+RANDOM,LOW,Supply>Demand,RSRR,R,S,R,R,2005,4688,75,3,10
1570,PROF8 - I+RANDOM,LOW,Supply>Demand,IRRR,I,R,R,R,2005,4688,75,3,10
1570,PROF17 - T+RANDOM,LOW,Supply>Demand,RRTR,R,R,T,R,2005,4688,75,3,10
1570,PROF18 - F+RANDOM,LOW,Supply>Demand,RRFR,R,R,F,R,2005,4688,75,3,10
1570,PROF14 - INF+RANDOM,LOW,Supply>Demand,INFR,I,N,F,R,2004,4688,75,3,10
1570,PROF20 - P+RANDOM,LOW,Supply>Demand,RRRP,R,R,R,P,2005,4688,75,3,10
1570,PROF2 - ES+RANDOM,LOW,Supply>Demand,ESRR,E,S,R,R,2005,4688,75,3,10
1570,PROF9 - IS+RANDOM,LOW,Supply>Demand,ISRR,I,S,R,R,2005,4688,75,3,10
1570,PROF16 - N+RANDOM,LOW,Supply>Demand,RNRR,R,N,R,R,2005,4688,75,3,10
1570,PROF4 - EST+RANDOM,LOW,Supply>Demand,ESTR,E,S,T,R,2005,4688,75,3,10
1570,PROF3 - EN+RANDOM,LOW,Supply>Demand,ENRR,E,N,R,R,2005,4688,75,3,10
1570,PROF10 - IN+RANDOM,LOW,Supply>Demand,INRR,I,N,R,R,2005,4688,75,3,10
1570,PROF1 - E+RANDOM,LOW,Supply>Demand,ERRR,E,R,R,R,2006,4688,75,3,10
1569,PROF8 - I+RANDOM,LOW,Supply>Demand,IRRR,I,R,R,R,2006,4688,75,3,10
1570,PROF1 - E+RANDOM,LOW,Supply>Demand,ERRR,E,R,R,R,2005,4688,75,3,10
1570,PROF5 - ESF+RANDOM,LOW,Supply>Demand,ESFR,E,S,F,R,2005,4688,75,3,10
1570,PROF12 - ISF+RANDOM,LOW,Supply>Demand,ISFR,I,S,F,R,2005,4688,75,3,10
1570,PROF7 - ENF+RANDOM,LOW,Supply>Demand,ENFR,E,N,F,R,2005,4688,75,3,10
1569,PROF11 - IST+RANDOM,LOW,Supply>Demand,ISTR,I,S,T,R,2005,4688,75,3,10
1570,PROF6 - ENT+RANDOM,LOW,Supply>Demand,ENTR,E,N,T,R,2005,4688,75,3,10
1568,PROF13 - INT+RANDOM,LOW,Supply>Demand,INTR,I,N,T,R,2005,4688,75,3,10
1569,PROF15 - S+RANDOM,LOW,Supply>Demand,RSRR,R,S,R,R,2006,4688,75,3,10
1569,PROF16 - N+RANDOM,LOW,Supply>Demand,RNRR,R,N,R,R,2006,4688,75,3,10
1569,PROF15 - RANDOM,LOW,Supply>Demand,RRRR,R,R,R,R,2005,4688,75,3,10
1570,PROF18 - F+RANDOM,LOW,Supply>Demand,RRFR,R,R,F,R,2006,4688,75,3,10
1569,PROF17 - T+RANDOM,LOW,Supply>Demand,RRTR,R,R,T,R,2006,4688,75,3,10
1569,PROF19 - J+RANDOM,LOW,Supply>Demand,RRRJ,R,R,R,J,2006,4688,75,3,10
1570,PROF14 - INF+RANDOM,LOW,Supply>Demand,INFR,I,N,F,R,2005,4688,75,3,10
1570,PROF2 - ES+RANDOM,LOW,Supply>Demand,ESRR,E,S,R,R,2006,4688,75,3,10
1570,PROF9 - IS+RANDOM,LOW,Supply>Demand,ISRR,I,S,R,R,2006,4688,75,3,10
1570,PROF3 - EN+RANDOM,LOW,Supply>Demand,ENRR,E,N,R,R,2006,4688,75,3,10
1570,PROF10 - IN+RANDOM,LOW,Supply>Demand,INRR,I,N,R,R,2006,4688,75,3,10
1570,PROF20 - P+RANDOM,LOW,Supply>Demand,RRRP,R,R,R,P,2006,4688,75,3,10
1570,PROF10 - IN+RANDOM,LOW,Supply>Demand,INRR,I,N,R,R,2007,4688,75,3,10
1570,PROF5 - ESF+RANDOM,LOW,Supply>Demand,ESFR,E,S,F,R,2006,4688,75,3,10
1570,PROF9 - IS+RANDOM,LOW,Supply>Demand,ISRR,I,S,R,R,2007,4688,75,3,10
1570,PROF3 - EN+RANDOM,LOW,Supply>Demand,ENRR,E,N,R,R,2007,4688,75,3,10
1570,PROF19 - J+RANDOM,LOW,Supply>Demand,RRRJ,R,R,R,J,2007,4688,75,3,10
1570,PROF11 - IST+RANDOM,LOW,Supply>Demand,ISTR,I,S,T,R,2006,4688,75,3,10
1570,PROF2 - ES+RANDOM,LOW,Supply>Demand,ESRR,E,S,R,R,2007,4688,75,3,10
1566,PROF6 - ENT+RANDOM,LOW,Supply>Demand,ENTR,E,N,T,R,2006,4688,75,3,10
1567,PROF4 - EST+RANDOM,LOW,Supply>Demand,ESTR,E,S,T,R,2006,4688,75,3,10
1570,PROF4 - EST+RANDOM,LOW,Supply>Demand,ESTR,E,S,T,R,2007,4688,75,3,10
1570,PROF6 - ENT+RANDOM,LOW,Supply>Demand,ENTR,E,N,T,R,2007,4688,75,3,10
1570,PROF12 - ISF+RANDOM,LOW,Supply>Demand,ISFR,I,S,F,R,2006,4688,75,3,10
1570,PROF8 - I+RANDOM,LOW,Supply>Demand,IRRR,I,R,R,R,2007,4688,75,3,10
1570,PROF5 - ESF+RANDOM,LOW,Supply>Demand,ESFR,E,S,F,R,2007,4688,75,3,10
1569,PROF17 - T+RANDOM,LOW,Supply>Demand,RRTR,R,R,T,R,2007,4688,75,3,10
1570,PROF11 - IST+RANDOM,LOW,Supply>Demand,ISTR,I,S,T,R,2007,4688,75,3,10
1569,PROF14 - INF+RANDOM,LOW,Supply>Demand,INFR,I,N,F,R,2006,4688,75,3,10
1569,PROF7 - ENF+RANDOM,LOW,Supply>Demand,ENFR,E,N,F,R,2006,4688,75,3,10
1570,PROF15 - RANDOM,LOW,Supply>Demand,RRRR,R,R,R,R,2006,4688,75,3,10
1569,PROF15 - S+RANDOM,LOW,Supply>Demand,RSRR,R,S,R,R,2007,4688,75,3,10
1568,PROF13 - INT+RANDOM,LOW,Supply>Demand,INTR,I,N,T,R,2006,4688,75,3,10
1569,PROF1 - E+RANDOM,LOW,Supply>Demand,ERRR,E,R,R,R,2007,4688,75,3,10
1570,PROF16 - N+RANDOM,LOW,Supply>Demand,RNRR,R,N,R,R,2007,4688,75,3,10
1570,PROF12 - ISF+RANDOM,LOW,Supply>Demand,ISFR,I,S,F,R,2007,4688,75,3,10
1570,PROF18 - F+RANDOM,LOW,Supply>Demand,RRFR,R,R,F,R,2007,4688,75,3,10
1570,PROF20 - P+RANDOM,LOW,Supply>Demand,RRRP,R,R,R,P,2007,4688,75,3,10
1570,PROF14 - INF+RANDOM,LOW,Supply>Demand,INFR,I,N,F,R,2007,4688,75,3,10
1570,PROF13 - INT+RANDOM,LOW,Supply>Demand,INTR,I,N,T,R,2007,4688,75,3,10
1570,PROF7 - ENF+RANDOM,LOW,Supply>Demand,ENFR,E,N,F,R,2007,4688,75,3,10
1570,PROF8 - I+RANDOM,LOW,Supply>Demand,IRRR,I,R,R,R,2008,4688,75,3,10
1570,PROF1 - E+RANDOM,LOW,Supply>Demand,ERRR,E,R,R,R,2008,4688,75,3,10
1570,PROF15 - S+RANDOM,LOW,Supply>Demand,RSRR,R,S,R,R,2008,4688,75,3,10
1570,PROF15 - RANDOM,LOW,Supply>Demand,RRRR,R,R,R,R,2007,4688,75,3,10
1570,PROF16 - N+RANDOM,LOW,Supply>Demand,RNRR,R,N,R,R,2008,4688,75,3,10
1570,PROF10 - IN+RANDOM,LOW,Supply>Demand,INRR,I,N,R,R,2008,4688,75,3,10
1570,PROF18 - F+RANDOM,LOW,Supply>Demand,RRFR,R,R,F,R,2008,4688,75,3,10
1570,PROF3 - EN+RANDOM,LOW,Supply>Demand,ENRR,E,N,R,R,2008,4688,75,3,10
1568,PROF9 - IS+RANDOM,LOW,Supply>Demand,ISRR,I,S,R,R,2008,4688,75,3,10
1570,PROF17 - T+RANDOM,LOW,Supply>Demand,RRTR,R,R,T,R,2008,4688,75,3,10
1570,PROF19 - J+RANDOM,LOW,Supply>Demand,RRRJ,R,R,R,J,2008,4688,75,3,10
1570,PROF2 - ES+RANDOM,LOW,Supply>Demand,ESRR,E,S,R,R,2008,4688,75,3,10
1570,PROF8 - I+RANDOM,LOW,Supply>Demand,IRRR,I,R,R,R,2009,4688,75,3,10
1570,PROF1 - E+RANDOM,LOW,Supply>Demand,ERRR,E,R,R,R,2009,4688,75,3,10
1570,PROF16 - N+RANDOM,LOW,Supply>Demand,RNRR,R,N,R,R,2009,4688,75,3,10
1570,PROF17 - T+RANDOM,LOW,Supply>Demand,RRTR,R,R,T,R,2009,4688,75,3,10
1570,PROF19 - J+RANDOM,LOW,Supply>Demand,RRRJ,R,R,R,J,2009,4688,75,3,10
1570,PROF18 - F+RANDOM,LOW,Supply>Demand,RRFR,R,R,F,R,2009,4688,75,3,10
1570,PROF12 - ISF+RANDOM,LOW,Supply>Demand,ISFR,I,S,F,R,2008,4688,75,3,10
1570,PROF15 - S+RANDOM,LOW,Supply>Demand,RSRR,R,S,R,R,2009,4688,75,3,10
1570,PROF20 - P+RANDOM,LOW,Supply>Demand,RRRP,R,R,R,P,2008,4688,75,3,10
1570,PROF5 - ESF+RANDOM,LOW,Supply>Demand,ESFR,E,S,F,R,2008,4688,75,3,10
1570,PROF15 - RANDOM,LOW,Supply>Demand,RRRR,R,R,R,R,2008,4688,75,3,10
